id,front_shoulder_px,front_hip_px,front_knee_px,front_elbow_px,front_ankle_px,front_height_px,side_shoulder_span_px,side_hip_span_px,side_knee_span_px,side_elbow_span_px,side_height_px
syn_f000368-3-Pos,0.22914483500130503,0.14146552508396765,0.14261897030694912,0.48881844449083534,0.12423872271552652,1.0,0.010276512912926401,0.013712443711254404,0.01009880420717054,0.8073024643419633,1.3252452002035802
syn_f000379-0-Pos,0.22339875160993117,0.13385805833859926,0.13314100585122549,0.4821101675293164,0.10932819441697579,1.0,0.018218511675920254,0.01863419952051788,0.01735336964019546,0.854043881779197,1.350820522220668
syn_f000379-2-Pre,0.23680455101252,0.1349741967225811,0.12703834963553748,0.6084283460459088,0.10988058961136271,1.0,0.011317070644415561,0.01470298613871171,0.017086490096212027,0.8374632870783582,1.330891427629308
syn_f000382-2-Pre,0.23410383069581583,0.13447592001143385,0.13776174717903997,0.5781751289456853,0.1012183437073882,1.0,0.008395361464218038,0.010852380893579204,0.015920285298633034,0.8596642906859444,1.3744704720585181
syn_f000386-3-Pos,0.2114723893597107,0.12855600896482383,0.12677507207346203,0.4619228965380941,0.12113248695888945,1.0,0.0014079252491064108,0.00594801683680839,0.004946554982906093,0.8500706576042752,1.371784688530052
syn_f000389-1-Pre,0.2282836711106947,0.13401059692527287,0.12054163493578546,0.5803730225784134,0.10577795197580847,1.0,0.001702639836746589,0.007785877509180858,0.009901045108212459,0.9055896059671693,1.3927155703786631
syn_f000389-2-Pre,0.23242470148025057,0.13628555395771083,0.12095936472131565,0.5866525745776575,0.1064306728229106,1.0,0.0008022356965696685,0.004738864004433587,0.01630052211657297,0.8971652990921432,1.3973296885457953
syn_f000395-1-Pos,0.21358859132999983,0.12787935964810937,0.1264191547656746,0.4626193416537016,0.11990064165687431,1.0,0.004281543640030434,0.009692915794432749,0.011206038362927929,0.8452899967016239,1.3413913879459018
syn_f000398-0-Pre,0.24930880424449428,0.1462786150784257,0.1615710315268431,0.5949629821680639,0.11803384022274577,1.0,0.005742492162440083,0.00648798407813637,0.012768553066824983,0.902523174502974,1.3852102770669803
syn_f000402-3-Pre,0.259413419810196,0.14999303734083647,0.15445238208784395,0.6218369338865309,0.10435016770788624,1.0,0.02339606085173351,0.007340105234711559,0.004059961530513297,0.9004720619326942,1.3965241388080818
syn_f000403-1-Pos,0.21076031766996617,0.1276064257434719,0.1274011745339394,0.44290622366767346,0.10961662893756728,1.0,0.0037865626727205037,0.0063883288455723955,0.00481644283086518,0.8008307381634251,1.3059833028601249
syn_f000403-3-Pos,0.21939722454912003,0.13076930595330016,0.1272583381675953,0.4825235249847498,0.1094056243787087,1.0,0.005866427186241067,0.000536186247391942,0.0020977726365633484,0.7996001313156111,1.3034578436067867
syn_f000407-1-Pre,0.22322758458012162,0.1273270027886882,0.12417282107546838,0.5576481907667573,0.09351680429057603,1.0,0.0031921091142151714,0.008701700370428422,0.008197657005318217,0.8875054664185763,1.3681343412131493
syn_f000409-0-Pos,0.21468294594059714,0.1308308452475253,0.1303499300280945,0.4684287971026243,0.12352873934244034,1.0,0.013605997994759787,0.01602643674051275,0.01976888876355438,0.8931332104943255,1.3865818107288912
syn_f000409-3-Pre,0.2498427172474503,0.14428865413429984,0.14815636071443683,0.6087950591431559,0.10723618855622827,1.0,0.017436994324241183,0.002463965479335652,0.009250998376908634,0.8851035897183132,1.3872253901608738
syn_f000411-2-Pos,0.22431228793361271,0.13576737559241484,0.14360394816762245,0.47614501606505205,0.13480156928030995,1.0,0.00014086110081259953,0.005831899993376398,0.008127998541555465,0.8829705940870141,1.396751379906646
syn_f000412-2-Pos,0.22016347997936273,0.13311098527264026,0.13251178708079883,0.4890869591222506,0.11928995490981167,1.0,0.007251779113948148,0.001516587340334848,0.0006118470133303959,0.8971673059618345,1.399658075023529
syn_f000418-0-Pos,0.21028346002107146,0.12549437598854793,0.12592448105823803,0.4576150319179271,0.11189110249408206,1.0,0.013392835282000389,0.014897292717419023,0.01791009994182815,0.8992754948845058,1.3717796581333301
syn_f000419-2-Pos,0.21168304721482825,0.12857898282462382,0.13201779944884093,0.45206827124473675,0.12571072828563168,1.0,0.0031135114017794663,0.002503577704878665,0.001966786021381178,0.7595404919624269,1.2782062250215946
syn_f000419-3-Pos,0.21247132993290688,0.12960710203558834,0.13518453591126037,0.44598548504923163,0.12690660695115477,1.0,0.007188547821074901,0.000947292666432928,0.0017401767367846324,0.7543321244777516,1.2747258365472394
syn_f000423-1-Pos,0.2256629438663259,0.13856483579920517,0.13740240271729795,0.4909150441922169,0.1202345426039786,1.0,0.006729237707442905,0.0111943433186525,0.014820082295267701,0.8672870310217737,1.3696843901444973
syn_f000427-0-Pre,0.22646232750048556,0.13418293222885128,0.12479374870646506,0.5734315689719236,0.11353202248995435,1.0,0.008024300952534336,0.012556919642637224,0.021760221660082103,0.9594118209996576,1.426603505488726
syn_f000430-3-Pos,0.22858710328775692,0.13466825340096555,0.12525157298430373,0.500851807333553,0.11004840560854406,1.0,0.00582809394689079,0.009194300478785434,0.008293875931727153,0.913452142811799,1.4180153453840845
syn_f000432-3-Pre,0.24878034216392414,0.14555173415094913,0.15394764151329549,0.586174165357239,0.10649186389143445,1.0,0.01728637147038414,0.017389664967901966,0.021240357467734627,0.8423560042896898,1.3524949593254767
syn_f000438-0-Pre,0.222285459868363,0.12795676831826597,0.1251996886187638,0.5508976712211773,0.09755165302273615,1.0,0.009599871377894639,0.012943299399685726,0.014408499326320722,0.8329670916889865,1.3045355859936314
syn_f000439-3-Pre,0.24847634392036058,0.1449179995303966,0.14817105061113595,0.6016150345649053,0.1066986574401607,1.0,0.0018637225241770379,0.008210394586939354,0.012769737714492886,0.9042516225972748,1.4016769798011774
syn_f000441-0-Pos,0.21702516135438887,0.13277111696970786,0.13117818249278607,0.4806719587021369,0.12467032807288847,1.0,0.014370455152724237,0.01581506479410285,0.01899193482920115,0.9025970250203923,1.3920973635181821
syn_f000449-0-Pre,0.22224604564334768,0.12809755339854723,0.13354378117605226,0.5506414738629191,0.10385200304291406,1.0,0.019814293136596803,0.018812942687608383,0.020159093774816974,0.8597747379173133,1.3404427479908674
syn_f000450-2-Pos,0.21406833202684983,0.13131513615609844,0.14040836513672664,0.4500501443010175,0.1229806703833731,1.0,0.0035500390100877584,0.005049123664802089,0.013095840333998736,0.8144924810058506,1.3169148639557047
syn_f000454-1-Pos,0.2131128817611024,0.13105054521427914,0.1415155887799836,0.4359180330014033,0.1193603999442083,1.0,0.005669502463138254,0.0022222606816946853,0.007938738643341573,0.856825253497338,1.3554574463793378
syn_f000464-3-Pre,0.2621015947033356,0.1534206727841592,0.15984037726913505,0.6304517734884268,0.11100491679811468,1.0,0.0025785880248758507,0.004397110495858571,0.0003202904718259003,0.9071294020890213,1.4110027268872518
